column_name,dtype
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CAFÉ MADRID,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CAJETE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CAMACHO CARREÑO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CAMILO TORRES DE MAHATES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CAMPO ALEGRE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CAMPO HERMOSO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CARLOS RAMIREZ PARIS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CARTAGENA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CASTILLERAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CATALINA HERRERA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CAUCA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CENTRO PILOTO SIMÓN BOLÍVAR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CHAPALA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CHAPIURCO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CLAVELLINAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CLAVERIANO FE Y ALEGRÍA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CLUB UNIÓN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA COBADILLO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA COLEGIO DE CRISTO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA COLEGIO DEPARTAMENTAL JUAN B CABALLERO MEDINA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA COLEGIO GENERAL SANTANDER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA COLEGIO INTEGRADO MARCO FIDEL SUAREZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA COLEGIO JOSE MARIA CORDOBA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA COLEGIO MONSEÑOR DIAZ PLATA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA COLEGIO RAFAEL CELEDON,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA COLEGIO SANTO DOMINGO SAVIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA COMUNEROS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CONCEJO DE MEDELLIN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CORCOVADO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CORNEJO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CRISTIANA OASIS DE ESPERANZA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CRISTOBAL COLON,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA CURIACO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE ADULTOS AMALTHEA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE ARMENIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE BALLESTAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE BUENAVISTA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE CARACOLÍ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE CAÑAVERAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE CHILLOA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE COLORADO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE GALLEGO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE GAMBOTE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE GUACAMAYO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE HATILLO DE LOBA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE JUANA SÁNCHEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE LA RIBONA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE LA SABANA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE LA VENTURA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE LAS BOQUILLAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE MAMONCITO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE NOROSÍ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE PALENQUITO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE PEÑONCITO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE PLAYITAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE PUEBLITO MEJIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE PUERTO LOPEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE PUERTO RICO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE RETIRO NUEVO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE RIO NUEVO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE RIO VIEJO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE SAN ISIDRO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE SAN MIGUEL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE SANTA COA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE SANTA ROSA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE SANTANDER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE TALAIGUA NUEVO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE TIQUISIO NUEVO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DE ZIPACOA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEL CERRO DE VERACRUZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEL DIQUE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEL VIOLO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL  EL TEQUENDAMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL AGROPECUARIO  LA SIERRA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL ALFONSO LÓPEZ PUMAREJO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL AQUILEO PARRA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL COLEGIO BÁSICO POSTPRIMARIA RURAL EL HORTIGAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL EL HATO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL EL TRIUNFO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR SANTA TERESITA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL GENERAL SANTANDER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL GUSTAVO URIBE RAMIREZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL INSTITUTO TECNICO OLGA SANTA MARIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL INSTITUTO TÉCNICO COMERCIAL JOSÉ DE SAN MARTIN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL INTEGRADO SAN CAYETANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL INTEGRADO SANTA ROSA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL JOAQUIN ALFONSO MEDINA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL JOSUÉ MANRIQUE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL JULIO CESAR SANCHEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL KIRPALAMAR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL LA FLORIDA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL MIGUEL ANTONIO CARO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL MISAEL GOMEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL MISAEL PASTRANA BORRERO DE TOBIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL NACIONALIZADO LA VICTORIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL NUESTRA SEÑORA DEL CARMEN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL PIO X,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL POSTPRIMARIA  RURAL CASADILLAS BAJO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL RURAL EL ALTICO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL RURAL EL MORTIÑO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL RURAL LAS MARGARITAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL RURAL SANTA CECILIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL SAN ANTONIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL SANTA INES DE PASUNCHA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DEPARTAMENTAL TÉCNICO COMERCIAL ANA FRANCISCA LARA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DIOCESANA PAULO VI,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DISTRITAL ANTONIO JOSE DE SUCRE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DISTRITAL DAVID SANCHEZ JULIAO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DISTRITAL JESUS MISERICORDIOSO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DISTRITAL SALVADOR ENTREGAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DIVINA PROVIDENCIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA DOMINGO TARRA GUARDO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA EDUARDO CARRANZA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA EL CRUCERO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA EL DIAMANTE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA EL GUAMO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA EL HOBO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA EL PARAISO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA EL PEDREGAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA EL RODEO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA EMA TRONCOSO RABELO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ENRIQUE MILLAN RUBIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ESCUELA NORMAL SUPERIOR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ESCUELA NORMAL SUPERIOR DE CALDAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA ESPIRITU SANTO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA EUGENIO PACELLI,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA FATIMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA FE Y ALEGRIA LA PAZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA FEDERICO CARRASQUILLA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA FORJADORES DE UN MUNDO NUEVO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA FRANCISCO ANTONIO DE ULLOA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA FRANCISCO DE PAULA SANTANDER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA FUNDADORES RAMON BUENO Y JOSE TRIANA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA GABRIELA MISTRAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA GAMALIEL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA GIMNASIO NUEVO DECROLY,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA GRAN COLOMBIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA GUACAMAYAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA GUACO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA GUADALUPE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA GUAMACHITO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA GUAPUSCAL ALTO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA GUSTAVO COTE URIBE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA GUSTAVO SALOM DE BARRANCA NUEVA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA HERACLIO MENA PADILLA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA HOGAR  NAZARETH,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA HORTA MEDIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INDIGENA DEL RESGUARDO DE QUINTANA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INEM CUSTODIO GARCÍA ROVIRA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INEM FCO JOSE DE CALDAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INSELLANOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INSTITUTO CHIPRE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INSTITUTO LATINOAMERICANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INSTITUTO SANTUARIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INSTITUTO TECNICO FRANCISCO JOSE DE CALDAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INTERNADO CAMILO TORRES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INTERNADO EL SEJAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INTERNADO FRANCISCO DE PAULA SANTANDER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INTERNADO LUIS CARLOS GALAN SARMIENTO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INTERNADO NUESTRA SEÑORA DE FATIMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INTERNADO SAN BARTOLOME,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INTERNADO SILVINO CARO HEREDIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INTERNADO TEHODORO WEIJNEN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA INTERNADO VICTOR SAMUEL ANDRADE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA J. EMILIO VALDERRAMA AGUDELO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JESÚS LEÓN GUERRERO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JIISA FXIW (ANTES CENT EDUC JIISA FXIW RESGUARDO INDIG DE YAQUIVA),bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JORGE ARDILA DUARTE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JORGE ELIECER GAITÁN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JOSE EUSTASIO RIVERA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JOSÉ ASUNCIÓN SILVA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JOSÉ CELESTINO MUTIS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JOSÉ DE CALASANZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JOSÉ JOAQUÍN VÉLEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JUAN  XXIII,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JUAN DE DIOS COCK,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JUAN NEPOMUCENO CADAVID,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JUAN PABLO II,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JUAN TAMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JUAN XXIII,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JULIO CAICEDO Y TELLEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JULIO PÉREZ FERRERO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JULUMITO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA JUVENTUD DEL SUR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA AGUADA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA CHAPETONA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA ENSEÑANZA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA ENSEÑANZA SUPERIOR IELAENS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA ESPERANZA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA ESTANCIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA JUVENTUD,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA LIBERTAD,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA LINDA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA MESA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA MESETA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA PALMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA PAMBA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA PAZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA PERDIDA ALTA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA PEÑA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA PLAYA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA SULTANA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA TOLDA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LA UNION,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LAS DELICIAS MINAS DE SANTA CRUZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LAS VUELTAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LEON DE GREIFF,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LEON XIII,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LEONARDO DA VINCI,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LIBERTADOR SIMON BOLIVAR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LICEO DEL CARIBE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LICEO ECOPEDAGOGICO INGRUMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LICEO MIXTO SINAI,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LICEO PANAMERICANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LICEO PATRIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LOLA GONZÁLEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LOMA BAJO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LOS ANDES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LOS COLORADOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LOS COMUNEROS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LOS UVALES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA LUIS CARLOS GALÁN SARMIENTO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA MADRE LAURA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA MAIPORE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA MALABAR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA MALTERIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA MANUEL EDMUNDO MENDOZA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCIÓN EDUCATIVA MANUEL ELKIN PATARROYO,bool
